fully cooked chicken strips recalled,0.06273762599700637,0.015709501549650395,0.2693644966804319,0.14533431908690922,0.09247642677516886,0.41437762991083327
madonna adoption bid approved,0.0,0.0,0.0,0.7010635056502651,0.0,0.29893649434973485
rowdy fans ejected from the open,0.13819514598996288,0.0,0.0,0.6098106911392114,0.08940288777176283,0.16259127509906288
snow wreaks havoc in east midwest,0.008698285059999974,0.008698285059999974,0.1519776376682683,0.04592983951430171,0.10788844827016751,0.6768075044272626
the energy challenge exotic visions how to cool a planet maybe,0.10375053275920813,0.1647694514027573,0.3910177681078021,0.13433606433627437,0.1696957246825559,0.03643045871140221
libby defense upsets judge rests,0.1804355918658854,0.19736271542512931,0.0,0.05631355118520041,0.0,0.5658881415237849
briton admits u s bomb plot role,0.11693228017771919,0.12287830108208143,0.24215190700006148,0.18643860654343425,0.17338831712881977,0.15821058806788393
routine mission turns into hunt for missing comrade,0.019204922242722133,0.0943297871064949,0.2254208925061333,0.11020788850044203,0.16306724886093157,0.387769260783276
ex suspect slams anti terror laws,0.07950730474479706,0.026580088362568324,0.2649178114053346,0.39353122746993807,0.06854048314566515,0.16692308487169683
federer overcomes a ragged start,0.0,0.0,0.0,0.699165646974235,0.0,0.30083435302576506
investigation of child porn site hits nations,0.23358492856950278,0.2907406288377646,0.18655803894172843,0.0,0.214115273951479,0.0750011296995252
bangladesh ends curfew amid unrest,0.03822767345098351,0.044583024162209516,0.16521290372645997,0.035389774486097314,0.15818243582861205,0.5584041883456378
sarkozy comfort zone offers a royal opportunity,0.2351225642004286,0.2628436767393894,0.06267991482094501,0.08307219269388977,0.015694273245864525,0.34058737829948266
sick hearts switch on a fetal gene,0.07631597508588064,0.27110190925210137,0.06499010107632003,0.08868664800712041,0.17523508928955397,0.32367027728902364
chinese president arrives in mozambique african tour nearly over,0.0,0.0,0.0,0.7795064325585163,0.0,0.2204935674414837
homemade bombs kill on indian train,0.19452823729557345,0.13668425082505775,0.15088676960156813,0.0,0.31091753834497865,0.2069832039328219
france rejects rwandan investigators,0.2643475593951982,0.1517266975068031,0.24204279592712177,0.04043204468792194,0.2516125346767593,0.04983836780619568
at libby trial russert of nbc gives and gets,0.12504675245628788,0.09378506434221591,0.1992897895292661,0.10098164214802012,0.11346285900637174,0.36743389251783837
rare optimism as north korea talks reach crossroads,0.05819034330049335,0.0,0.13171058083989848,0.3842740066711861,0.24097290248305347,0.18485216670536858
for women nothing s like the smell of men s sweat,0.0,0.10616799841092647,0.0,0.12466060291084102,0.0,0.7691713986782325
reports harvard set to name first female president,0.11136358026068818,0.026339989873494188,0.3118756914521313,0.23665489553236418,0.1388115292702005,0.17495431361112168
justin timberlake cameron diaz announce split,0.021093629674677823,0.0,0.13681593066912767,0.06222062829205216,0.4342446221787031,0.34562518918543916
hastert sorry for scandal but not quitting,0.11480437450056362,0.22960874900112724,0.0,0.0,0.6158550058645822,0.03973187063372688
world s oldest newspaper now exists only online,0.07923652974133612,0.11441351141631145,0.3976995518972474,0.005854418757958592,0.18194120364173036,0.22085478454541602
houston she s got some problems,0.021983508395748773,0.0,0.06590056266816507,0.3882191902304015,0.07684235434695821,0.44705438435872663
firms on alert for letter bombs,0.011368191624361862,0.0,0.29887788702637724,0.06940601562193935,0.3335943290106859,0.2867535767166357
study africa s internet gap getting wider,0.145155221019882,0.11553157078207651,0.13359956794986347,0.04754188789693915,0.12442600125831366,0.4337457510929251
siesta cuts risk of heart disease death study finds,0.10549973410956714,0.1282515979977495,0.11791444825790717,0.2704853035969972,0.11994134036375861,0.25790757567402045
spain ahead although nadal is out,0.06534608933985943,0.0,0.3222732877882961,0.3832999721930322,0.043547121745147375,0.18553352893366493
runway making good without making nice,0.08493788647722157,0.02829532281790083,0.0,0.5806636977182503,0.23596741689423725,0.07013567609238998
russia plans new icbms nuclear subs,0.11820077312620936,0.09985408865543004,0.34257416942292296,0.07900250153753027,0.09694619868278787,0.2634222685751194
no buyer in sight for napster,0.1651548851974095,0.11121419206162318,0.23848337451961868,0.2879917707800753,0.12997843134138531,0.06717734609988797
outcry at n korea nuclear test,0.1330727199591471,0.08378361568530313,0.3555709129580586,0.23073378972834377,0.04361665327000098,0.15322230839914638
ipod good for video games,0.0,0.0,0.005448574916493244,0.5941501967282311,0.0,0.40040122835527575
taking the plunge,0.09820785110450328,0.032752100319015404,0.3011642834068044,0.515501474570778,0.05237429059889889,0.0
england include giles in wc squad,0.013402691513796574,0.022354677921124853,0.22142735182953935,0.040887951504835957,0.3231407397993568,0.3787865874313464
beyonce copyright claim rejected,0.0934104292349015,0.04406553855215751,0.07137765995882275,0.2642412811800066,0.16608260220421445,0.36082248886989715
london market a shopping dining haven,0.0773010108472385,0.27055982587769806,0.06582895000175662,0.08774553103767023,0.17749690707279925,0.3210677751628374
pm havana deal a good experiment,0.0,0.16621101294827298,0.0,0.5141148031640616,0.0,0.31967418388766544
dozens killed in baghdad bombing,0.04064443460159921,0.0,0.2746402904906404,0.12103634696729972,0.44901291007418964,0.11466601786627105
damaged japanese whaling ship may resume hunting off antarctica,0.05460099163161039,0.008419543492593662,0.1260410702484081,0.4203695225735984,0.3109181120887731,0.07965075996501628
un nuclear watchdog slashes iran aid,0.25057022493657677,0.10913451229543517,0.434279645091086,0.0,0.10914717940659771,0.09686843827030446
toyota s scion parks in second life,0.1332714124637431,0.12620581718071006,0.2341139812993227,0.0,0.4507994309389608,0.055609358117263356
telecoms giant slashes jobs,0.0,0.0,0.16804150974997503,0.028257983994377085,0.3540154642283348,0.44968504202731313
canete wins inaugural joburg open,0.0,0.0,0.0,0.8684834324298045,0.0,0.1315165675701955
yahoo s mission quest,0.17070902856826708,0.1368571635458529,0.2846580816697774,0.006194423082953687,0.2793784335149115,0.12220286961823729
weekly nielsen will lost find its way back,0.17507017911096287,0.039265318417804486,0.17812086801059177,0.414845544463397,0.06942777479639364,0.1232703152008503
u s online love brokers eye china,0.16629406182368442,0.0,0.19746439245707195,0.24166449372274568,0.1687805365079728,0.22579651548852522
amish schoolhouse torn down,0.07353328895575471,0.03040028375486888,0.17852572781727766,0.10404676133865551,0.49371760184190355,0.11977633629153961
china cheney shores up the trilateral alliance,0.0,0.0,0.09475639425019461,0.539671097068499,0.04060291996420376,0.3249695887171026
g yen skates by yuan singled out,0.22254473234636798,0.01895988536254739,0.22178102925084767,0.028218970749152347,0.1417062962077434,0.3667890860833413
friendly fire pilot experienced,0.07161868591656646,0.0884769556663092,0.2647285856071698,0.0,0.4129492080141836,0.1622265647957709
updates on world s top stories,0.0,0.0,0.3035137015900878,0.3942371743801612,0.0,0.302249124029751
diplomat acknowledges us arrogance in iraq,0.15306687897242005,0.07588419152357312,0.28156590522252933,0.04146252550533599,0.3970138225557699,0.05100667622037152
madonna s new baby s daddy didn t realize adoption was for good,0.0,0.10222228361348425,0.0,0.42316263905109586,0.0,0.4746150773354198
appeal by chinese researcher for times may soon be heard,0.0,0.021273607078639258,0.042792310020485176,0.4113264162133408,0.22401097958158192,0.30059668710595283
snowbirds shortening their florida stays,0.08765014058060105,0.08765014058060105,0.10611465317561528,0.11073078132436882,0.5570768747025246,0.050777409636289114
oxfam action needed for chad,0.0,0.09365518922599404,0.0,0.5785018848330662,0.0,0.32784292594093983
bush adamant on troops to iraq,0.235984460438844,0.13388817313535237,0.256974698086933,0.08969694918000805,0.1993548065128395,0.08410091264602315
ukraine gas deal marred by fears,0.024340608939013138,0.034076852514618394,0.10868108840073783,0.5132707187968296,0.0,0.31963073134880093
shoplifters choice police or t shirt of shame,0.0,0.0,0.1998479233781883,0.4548555838404634,0.03995919216792169,0.30533730061342673
travel chaos as heavy snow hits uk,0.01333325392694343,0.0222388612668264,0.22128732666458334,0.04096417269847599,0.3218981563836603,0.38027822905951053
tow truck drivers accused of stealing cars,0.0,0.0,0.09990187318419211,0.5146742333582766,0.04280774710001648,0.3426161463575148
joseph wambaugh s new start,0.0,0.0,0.0,0.7985400976861302,0.0,0.20145990231386973
human error caused helios crash,0.047663454624438266,0.047663454624438266,0.14644551952893864,0.0,0.7518757265459942,0.006351844676190637
charts is your city lean or lethargic,0.03124880415518181,0.04373845257739507,0.08125676404333217,0.3463935124755071,0.06871774942182161,0.4286447173267621
st louis poised for entertainment upswing,0.0,0.0,0.0,0.8290728324935427,0.0,0.17092716750645726
ivrea journal in italian town a civics lesson from pelting neighbors,0.01530658825266418,0.0,0.3790161970882558,0.02665284670584597,0.2594298913563365,0.3195944765968976
review virtual american idol hits right notes,0.057908950305487164,0.0,0.0,0.42112782311494223,0.2509735335021788,0.26998969307739173
squadron apologies over friendly fire death,0.0714221299497647,0.08845968505834753,0.2654328426207176,0.0,0.41158949030799563,0.16309585206317456
the breast cancer breakthrough saving women a year,0.051149031242075794,0.04084698678601426,0.14401341305212018,0.3172117724178501,0.1797666544550804,0.26701214204685925
abbas rejects temporary state,0.2200879283824465,0.09885519716151016,0.46767437220588554,0.042485372468137696,0.13268429759598904,0.03821283218603119
iraqi forces detain official suspected in shia conspiracy,0.09375272316633207,0.1015694219966719,0.1086473402330231,0.05080854239720893,0.6256802251309144,0.019541747075849592
congressman rebukes u s allies for lack of support in afghanistan,0.061496270235554734,0.09821294681309964,0.27324237023791587,0.07979149610904854,0.04098157355510918,0.446275343049272
easy ways to really save,0.012798859450090573,0.0,0.04501622725084205,0.5900325151032985,0.07819984825682527,0.27395254993894363
real suffer carlos injury setback,0.0,0.0,0.09935302801226152,0.4270850273471384,0.042572568073155265,0.43098937656744485
marijuana may stave off alzheimer s,0.0,0.0,0.10802518077137527,0.6573298650768468,0.05625935773766932,0.17838559641410848
smokestacks in a white wilderness divide iceland,0.0,0.16632833236105748,0.020391464523455763,0.4527057349210582,0.0,0.3605744681944286
paris journal smoking no longer tres chic in france,0.16603098735526958,0.11174930469638171,0.23917415628448876,0.2854176705214447,0.1310509731158147,0.0665769080266005
cher s dress car bed have new owners,0.06199312624826058,0.09921248424200796,0.310083042465258,0.3073954244393449,0.09093499295317771,0.13038092965195092
hungarian opposition calls for vote after violence escalates,0.18935306785589517,0.12579994461006513,0.3086387827887269,0.0,0.3762082047453128,0.0
freed kidnap suspect my terror at police raid,0.14406149915652874,0.12499374536918642,0.4922541579287215,0.050711577219470026,0.11610210695620021,0.07187691336989309
rockers big winners at brit awards,0.0,0.021415995546622085,0.13907557779437074,0.3927484758211938,0.0,0.44675995083781345
cia leak trial summary,0.10296007723474573,0.022041562812569554,0.30672685475090505,0.1399923675238092,0.26879238727897686,0.15948675039899382
experts issue new heart disease guidelines for women,0.0,0.09649381071833268,0.0,0.34564755356790233,0.0,0.557858635713765
in god s name religion based tax breaks housing to paychecks to books,0.021085136933854647,0.0,0.1644495214007746,0.2027167508793949,0.11708413985992618,0.49466445092604955
snow causes transport chaos in britain,0.04965112484084527,0.009026770750242386,0.4493454138134169,0.0,0.4004976190121125,0.09147907158338281
injured sarwan to miss one dayers,0.02091141533913058,0.021881681371778518,0.20478646384988097,0.22700703917343956,0.0730949017990519,0.4523184984667184
study napping might help heart,0.0,0.0,0.0,0.4824512953019324,0.0,0.5175487046980676
tailors and housewives busy as muslims celebrate eid,0.1607560284136103,0.013057706060547727,0.3466121937595471,0.0,0.4019223581576509,0.07765171360864398
malaysia aggressively wooing tourists,0.015481843558275242,0.003116806788959703,0.33352227834586057,0.027188231653785887,0.2853772331201656,0.3353136065329529
creating a whole album in a month,0.09553984571909416,0.19738696534761904,0.2929825757226884,0.08543207169114149,0.05095144214225001,0.27770709937720683
wellcome awards anti fat research,0.14964695612891693,0.3796909629759091,0.13773372079463164,0.0,0.3329283601005423,0.0
can t do this anymore not jack,0.2199792404775007,0.018741316128311078,0.12169685797604597,0.0,0.5687443436748895,0.07083824174325289
iran s boast on uranium enrichment is put to test,0.06366413050885646,0.0,0.4581914312603858,0.0560993398169988,0.04242625182433125,0.3796188465894275
iraq closes borders with syria and iran,0.059369997757500556,0.04257009601777761,0.21349717639348095,0.441108697344057,0.08698204933954176,0.156471983147642
in clue to addiction brain injury halts smoking,0.0,0.0,0.0971442593712033,0.3613252216988563,0.041626115255253275,0.4999044036746872
manning inspires giants to victory in dallas,0.0,0.0,0.09369351267545424,0.47526216760089773,0.04014747739642664,0.39089684232722144
research supports medicinal marijuana,0.0,0.0,0.09825332348399071,0.41669407677128795,0.042101346945557755,0.44295125279916353
iraq insurgents attack us base,0.15446935836728937,0.07681249790510239,0.2818822203759284,0.04223103001444456,0.39313101344079965,0.05147387989643565
fire extinguisher part of tennessee execution kit,0.11277757876035353,0.11277757876035353,0.2526161866816302,0.011674093746204754,0.19978807416581595,0.310366487885642
city sets up ice storm shelters,0.042957569564839204,0.008890639757913106,0.5675968013843646,0.05406695894617904,0.22626902876319502,0.10021900158350891
gently weeps lyrics sheet up for sale,0.0,0.0,0.09406917891924976,0.5430096061145089,0.040308449608917205,0.32261276535732414
cholesterol link in diabetes study,0.0,0.0,0.0,0.6834529895077058,0.0,0.3165470104922941
zoo polar bear to have root canal,0.18765668069654734,0.012943692057203181,0.20129488491312422,0.3622791118685805,0.012943692057203181,0.2228819384073415
howard slams obama on iraq policy,0.06577908524024331,0.026331284308267675,0.2105520234052896,0.46810523609800864,0.061406913032340665,0.16782545791585018
fight starts over hpv vaccine,0.13926671338938715,0.0,0.22784312876417087,0.22023354320927382,0.23588305440595927,0.17677356023120894
obama announces presidential bid,0.0,0.02730896467335316,0.0,0.6909163877397941,0.1364438660112266,0.14533078157562623
another death at georgia aquarium,0.16140554411917873,0.061723738643262686,0.30707968376111794,0.0,0.3460859448547802,0.12370508862166033
johnny depp to make movie of spy poisoning,0.0,0.01091109696353579,0.12748913731630304,0.4195052871923337,0.0515357323391115,0.390558746188716
pap test a mainstay against cervical cancer may be fading,0.013148974127070591,0.021045086692517666,0.053547517726632306,0.3375720869605618,0.22205040779847987,0.35263592669473787
boy allegedly told to kill by mom gives up,0.038184310511828023,0.12544123032795015,0.14592950860128004,0.10407049139871995,0.12329066422855052,0.4630837949316713
catania punished for fan violence,0.09914309905201185,0.0433845756931626,0.0867691513863252,0.4949409116046264,0.275762262263874,0.0
the summit a slap in the face of the palestinians,0.04074209078419803,0.04347888522217331,0.17019901228897133,0.19316445783692837,0.16849358964364786,0.38392196422408126
dead bachelors in remote china still find wives,0.03582444636028655,0.0,0.26502937702809887,0.0,0.528691988547769,0.1704541880638455
boy missing since found alive,0.02024104371341334,0.0,0.25328049629032484,0.27094664492104703,0.21582863474497155,0.23970318033024318
girl left comatose after dental visit dies,0.0,0.0,0.19977804489135703,0.0,0.7286319653715557,0.07158998973708725
fine wines in british columbia,0.00806948337378981,0.004034741686894905,0.28313127330837184,0.37734352857505743,0.14562727661899344,0.18179369643689255
bollywood s brangelina engaged,0.17070902856826708,0.1368571635458529,0.2846580816697774,0.006194423082953687,0.2793784335149115,0.12220286961823729
north korea ready to discuss nuke disarmament,0.0240300169215816,0.004675110837531517,0.32250226467300597,0.4792154150585302,0.019305694391023434,0.15027149811832727
action intensity boosts vision,0.0,0.08388621602021368,0.005621310807310947,0.3879011674751691,0.016767849450848984,0.5058234562464573
stonehenge workers village found,0.006106087554826454,0.04894410805665579,0.0611562831663087,0.207940903527254,0.04279031669280726,0.6330623010021478
scientists tout cocoa s health benefits,0.0768096987899156,0.02878527908761655,0.09599988484832662,0.3882954384842257,0.11837211706438233,0.2917375817255333
can north korea be trusted,0.015284770474559091,0.015284770474559091,0.15348902373418377,0.5729044876173546,0.09176061186257414,0.15127633583676947
trailblazing trio protects city by the bay,0.04581301406263237,0.0,0.04581301406263237,0.5418698593736763,0.10307928164092282,0.26342483086013607
ganguly handed india squad call up,0.0,0.0,0.12058702366614134,0.35166136909235146,0.1000963729560254,0.4276552342854818
beauticians cut curl offer stroke prevention info,0.0,0.0,0.255727984850581,0.501933378991871,0.05983356689410161,0.18250506926344637
studios sign off on movie downloads,0.005610144510932246,0.013688626216667742,0.21492914747531666,0.39227636407019295,0.24921712794519715,0.12427858978169325
global web of suspects in child rape download,0.10188572668511735,0.044584737250390125,0.18266990614832576,0.026741893002075773,0.32345550553848096,0.32066223137561
libby prosecutors await judge s rulings,0.13427983277865987,0.11360521529340466,0.06197686468875374,0.22715374471551614,0.0722671856643694,0.3907171568592962
police probe church fires half mile apart,0.10297198193202609,0.034340927373482794,0.31577397123309037,0.4171160025556402,0.05491500368451909,0.07488211322124137
second hanging also went awry iraq tape shows,0.1686582375506619,0.20034561700410738,0.29242421993593,0.006053436057494503,0.27485429252481114,0.05766419692699505
stepping back in time at ski resort,0.22291733463983748,0.12138805137266648,0.28647834072629547,0.15896954090158313,0.165817391866142,0.044429340493475494
iraqi journalists add laws to list of dangers,0.021131309481668012,0.0,0.16438393539535795,0.20303890933800184,0.11715812087403626,0.49428772491093603
boy scouts blamed for starting wildfire,0.04004769313680217,0.012019233856555634,0.04403768470393744,0.5074084485018182,0.2963430773813061,0.10014386241958036
report links humans to global warming,0.172626458103388,0.099539339670968,0.071085511672367,0.071085511672367,0.5643228078819593,0.02134037099895075
stenson defends his title at dubai,0.08951804959837367,0.01628037490013341,0.3121816625995001,0.3696304751024862,0.08951804959837367,0.12287138820113301
iraqi linked to sunni bloc is held in plot military says,0.13366547834335374,0.044617142579842804,0.36560854649526636,0.0,0.2937427772128909,0.16236605536864626
china launches two satellites into orbit,0.0,0.0,0.0,0.5350953815825966,0.0,0.4649046184174035
north africa feared as staging ground for terror,0.10149165446022122,0.09684345036266033,0.3445566992995025,0.20098694271062922,0.17880645381360397,0.07731479935338273
breast cancer drug promises hope,0.01286687488169819,0.0,0.12118565920396071,0.5313843210661764,0.08129617444344547,0.2532669704047193
mortar assault leaves at least dead,0.09136811283131953,0.04209453803797732,0.32245659580972597,0.0,0.45416910130603366,0.08991165201494358
building a memorial to a son one child at a time,0.0625854087504079,0.07841780844413306,0.12813662641923365,0.42490874138406226,0.11386989840869503,0.19208151659346817
northeaster cancels flights shuts schools,0.09596335114890735,0.04964141906916749,0.29514140060338656,0.027635836876943147,0.17378116809061026,0.35783682421098534
india to test new nuclear missile,0.13326979153293558,0.08392374224294269,0.3555589055151324,0.2303246096327702,0.04366308645315127,0.1532598646230678
dell to cut bonuses trim management,0.020763019923613894,0.0,0.062241871089197105,0.5001206729975214,0.07257619236935947,0.34429824362030814
uk workers on alert for letter bombs,0.011432657465510867,0.0,0.29860386581334053,0.06916958067585478,0.3354860493240667,0.2853078467212272
storm leaves behind major travel troubles,0.04297006529367811,0.008901792903386625,0.5675093144970936,0.05399693119955536,0.22637363161446533,0.10024826449182092
rupert murdoch s secret tivo,0.04320961976606043,0.0,0.06689120832361324,0.03549398764621224,0.09722164447363596,0.7571835397904781
house passes anti terrorism measure manila,0.1471408950573026,0.10506394217604184,0.13542716458486373,0.3439174753001742,0.12612810662209425,0.14232241625952352
genghis khan beer mongolia grimaces,0.021073891316454214,0.0,0.16446549528912754,0.20263828713980556,0.11706612131386415,0.49475620494074857
youtube founders split m payout,0.0,0.0,0.0,0.42530937385661993,0.0,0.5746906261433801
former teacher poses for playboy,0.06555746098620077,0.010096118221694164,0.1916018880294848,0.5512387629548297,0.18150576980779065,0.0
madonna files adoption papers in malawi,0.0,0.0,0.09656598700820761,0.3558457415169925,0.04137832673757044,0.5062099447372295
eye on cosmos is lost to short circuit on hubble,0.02525860945689221,0.0,0.10680604539800582,0.6418920425970017,0.07577582837067663,0.15026747417742375
all african amputee football games kick off,0.0,0.0,0.0,0.6027462383001742,0.0,0.39725376169982574
forecasters expect toasty,0.021073891316454214,0.0,0.16446549528912754,0.20263828713980556,0.11706612131386415,0.49475620494074857
corn stoves popping up in u s homes,0.08983166488159582,0.008928430055033961,0.5350011579750811,0.0,0.19861074787569066,0.1676279992125984
chvez threatens to jail violators of price controls,0.0,0.0,0.11916777028428722,0.3043492150227604,0.040050553931546766,0.5364324607614055
scientists discover miracle in the depths,0.15979995377069298,0.0,0.07193216523149003,0.0,0.07193216523149003,0.696335715766327
google unveils do it yourself search engine,0.0932449484557793,0.11819002654174461,0.18746418011323504,0.01744067029446627,0.5222692947772398,0.06139087981753496
ready to eat chicken breasts recalled due to suspected listeria,0.01365987623256015,0.0045373714758504,0.17284997232739574,0.7362115509355603,0.0090747429517008,0.06366648607693244
teen allegedly armed by mom turns self in,0.03200321663263912,0.10520935131525094,0.14501549387210053,0.055841952147275886,0.23920150202391857,0.4227284840088149
town packs gym to mourn killed in fire,0.012726380093494116,0.0,0.18793417785572478,0.15007284577468818,0.2653180249662243,0.3839485713098687
cocoa could be antidote to age related diseases says new study,0.06347164564318257,0.0,0.578013336612095,0.07891144953369485,0.09492249456120508,0.18468107364982259
roundup protests erupt despite state of siege in guinea,0.10286821650101914,0.04501467038939146,0.18255679219091678,0.02646361264668026,0.32577133863994684,0.3173253696320455
bush authorized iranians arrest in iraq rice says,0.2308543071316275,0.10998730187654815,0.28948199775092864,0.010390080716331447,0.255193983136064,0.1040923293885003
anglican and catholic churches could merge,0.0,0.0,0.047518442206504294,0.5619605192644985,0.040744644978781816,0.34977639355021534
cousin gunman was srebrenica survivor,0.06572755129537504,0.049982845908094944,0.20528846337651505,0.11362386945599388,0.2140915093144597,0.3512857606495614
australia tells bush to speed up guantanamo trial,0.09588027159360395,0.021312170742574202,0.22697115047774594,0.038988480831204736,0.17030836766664123,0.44653955868823
european space agency,0.0,0.0,0.13358403769400784,0.05594609708461243,0.042443086116701376,0.7680267791046783
the secrets people reveal,0.0,0.0,0.0,0.9332481529133786,0.0,0.06675184708662149
news baby pandas baby pandas baby pandas,0.0,0.022365534290207868,0.03359867426028974,0.3404768029519353,0.21267406705688652,0.3908849214406807
health canada issues advice on canned tuna,0.10574155497543888,0.03526457383492683,0.5318644090448561,0.2165899551412001,0.07442523665649185,0.03611427034708615
grammys ready to name winners,0.0,0.0,0.0,0.8625346553251326,0.0,0.13746534467486732
asean urges north korea resolution,0.015180076041733792,0.015180076041733792,0.1528822695748713,0.5743180613641985,0.09113208916210934,0.15130742781535336
rebels to join nepal parliament,0.021404296252706234,0.0,0.16399617009558773,0.20494361249047305,0.11759552013217703,0.49206040102905596
rice u s won t pull plug on iraq,0.17138028326957472,0.10567204289122895,0.20637425447368282,0.24938879541794842,0.19702137439382345,0.07016324955374173
anglicans rebuke u s branch on same sex unions,0.17180287037495198,0.10603514081489038,0.20658450418427549,0.24847253086640028,0.1971994868309771,0.06990546692850479
somalia declares state of emergency,0.10059107236340907,0.03354689931803874,0.6011983642363989,0.0,0.16935528170009598,0.09530838238205724
hussein co defendants executed,0.17324342558377456,0.1855110515680266,0.13718723186277804,0.05154189676294629,0.3806353469111406,0.07188104731133396
james brown s year old son left out of will,0.0,0.0,0.0289168372133982,0.6718474989592674,0.08675051164019461,0.21248515218713984
ms adds office to vista coupon program,0.0,0.0,0.0977812913580532,0.04178312705634711,0.22136932747290547,0.6390662541126942
britain to limit workers from romania bulgaria,0.23305561374088823,0.10873127941682498,0.18679597741138068,0.11209461358445771,0.18684094008697552,0.17248157575947293
us airways boosts bid for delta,0.0,0.11319674618050701,0.0,0.4507001584654717,0.15892224182488293,0.2771808535291384
hpv vaccination stirs heated debate in america,0.32450195984271724,0.08268401400159234,0.2091646378914838,0.0,0.3541173147670373,0.029532073497169485
full recovery expected for marathon winner,0.0,0.0,0.019603652691929672,0.908616818989928,0.04569159050503608,0.02608793781310641
beckham won t play again for real,0.1650624755565128,0.05156558050538176,0.16853525954973236,0.3863962276872054,0.08939787885575877,0.13904257784540885
cultural revolutionary the ipod is five,0.0,0.010285700221975365,0.2830707378301306,0.15776873107065836,0.10809971349794499,0.4407751173792907
